1,10.0
2,5.0
3,5.0
4,3.0
5,6.0
6,6.0
7,1.0
8,11.0
9,3.0
10,5.0
11,4.0
12,6.0
13,6.0
14,7.0
15,3.0
16,5.0
17,3.0
18,7.0
19,7.0
20,2.0
21,6.0
22,3.0
23,6.0
24,4.0
25,7.0
26,4.0
27,7.0
28,5.0
29,6.0
30,5.0
31,3.0
32,6.0
33,4.0
34,5.0
35,4.0
36,5.0
37,1.0
38,6.0
39,6.0
40,8.0
41,3.0
42,5.0
43,7.0
44,5.0
45,5.0
46,3.0
47,4.0
48,6.0
49,5.0
50,3.0
51,7.0
52,4.0
53,8.0
54,7.0
55,2.0
56,2.0
57,5.0
58,5.0
59,4.0
60,9.0
61,5.0
62,4.0
63,5.0
64,2.0
65,7.0
66,5.0
67,7.0
68,2.0
69,7.0
70,3.0
71,5.0
72,7.0
73,3.0
74,8.0
75,4.0
76,4.0
77,3.0
78,6.0
79,5.0
80,8.0
81,3.0
82,3.0
83,6.0
84,9.0
85,4.0
86,6.0
87,5.0
88,5.0
89,5.0
90,2.0
91,7.0
92,4.0
93,4.0
94,6.0
95,5.0
96,4.0
97,4.0
98,6.0
99,6.0
100,6.0
101,4.0
102,5.0
103,6.0
104,6.0
105,5.0
106,3.0
107,4.0
108,7.0
109,5.0
110,7.0
111,2.0
112,4.0
113,8.0
114,5.0
115,2.0
116,6.0
117,4.0
118,7.0
119,7.0
120,5.0
121,4.0
122,1.0
123,4.0
124,7.0
125,5.0
126,5.0
127,6.0
128,5.0
129,4.0
130,7.0
131,4.0
132,4.0
133,8.0
134,2.0
135,8.0
136,3.0
137,5.0
138,8.0
139,5.0
140,6.0
141,2.0
142,4.0
143,6.0
144,6.0
145,5.0
146,4.0
147,3.0
148,6.0
149,6.0
150,5.0
151,6.0
152,5.0
153,7.0
154,4.0
155,0
156,8.0
157,7.0
158,1.0
159,5.0
160,7.0
161,3.0
162,7.0
163,4.0
164,6.0
165,4.0
166,5.0
167,6.0
168,4.0
169,7.0
170,4.0
171,5.0
172,4.0
173,4.0
174,4.0
175,5.0
176,5.0
177,6.0
178,7.0
179,5.0
180,5.0
181,8.0
182,3.0
183,5.0
184,3.0
185,1.0
186,5.0
187,9.0
188,5.0
189,8.0
190,4.0
191,7.0
192,2.0
193,6.0
194,4.0
195,7.0
196,4.0
197,5.0
198,5.0
199,5.0
200,5.0
201,3.0
202,5.0
203,6.0
204,4.0
205,5.0
206,6.0
207,7.0
208,3.0
209,5.0
210,7.0
211,4.0
212,7.0
213,5.0
214,4.0
215,3.0
216,3.0
217,5.0
218,6.0
219,6.0
220,4.0
221,6.0
222,5.0
223,5.0
224,5.0
225,3.0
226,7.0
227,6.0
228,6.0
229,3.0
230,3.0
231,5.0
232,6.0
233,5.0
234,5.0
235,4.0
236,7.0
237,6.0
238,5.0
239,3.0
240,6.0
241,5.0
242,6.0
243,3.0
244,6.0
245,4.0
246,3.0
247,7.0
248,4.0
249,6.0
250,4.0
251,6.0
252,6.0
253,4.0
254,6.0
255,6.0
256,7.0
257,5.0
258,3.0
259,3.0
260,6.0
261,6.0
262,4.0
263,5.0
264,3.0
265,4.0
266,5.0
267,7.0
268,5.0
269,4.0
270,5.0
271,5.0
272,5.0
273,2.0
274,8.0
275,7.0
276,2.0
277,5.0
278,8.0
279,3.0
280,6.0
281,7.0
282,3.0
283,6.0
284,5.0
285,3.0
286,3.0
287,6.0
288,4.0
289,7.0
290,8.0
291,2.0
292,6.0
293,7.0
294,3.0
295,5.0
296,8.0
297,6.0
298,1.0
299,4.0
300,0
