1000,4.0
2000,1.0
3000,0
4000,0
5000,1.0
6000,1.0
7000,0
8000,0
9000,2.0
10000,1.0
11000,3.0
12000,1.0
13000,1.0
14000,0
15000,0
16000,0
17000,1.0
18000,0
19000,1.0
20000,2.0
21000,1.0
22000,0
23000,0
24000,0
25000,4.0
26000,0
27000,1.0
28000,2.0
29000,0
30000,1.0
31000,2.0
32000,0
33000,1.0
34000,3.0
35000,0
36000,0
37000,1.0
38000,3.0
39000,0
40000,1.0
41000,0
42000,1.0
43000,2.0
44000,0
45000,1.0
46000,2.0
47000,2.0
48000,1.0
49000,1.0
50000,1.0
51000,0
52000,2.0
53000,2.0
54000,2.0
55000,1.0
56000,1.0
57000,1.0
58000,1.0
59000,1.0
60000,1.0
61000,1.0
62000,1.0
63000,0
64000,0
65000,1.0
66000,1.0
67000,0
68000,2.0
69000,0
70000,0
71000,1.0
72000,1.0
73000,1.0
74000,1.0
75000,2.0
76000,1.0
77000,0
78000,1.0
79000,0
80000,4.0
81000,1.0
82000,1.0
83000,0
84000,1.0
85000,1.0
86000,0
87000,0
88000,1.0
89000,1.0
90000,2.0
91000,1.0
92000,1.0
93000,3.0
94000,1.0
95000,0
96000,1.0
97000,3.0
98000,1.0
99000,3.0
100000,1.0
101000,0
102000,1.0
103000,0
104000,1.0
105000,1.0
106000,0
107000,3.0
108000,1.0
109000,0
110000,1.0
111000,2.0
112000,0
113000,0
114000,2.0
115000,0
116000,1.0
117000,1.0
118000,2.0
119000,2.0
120000,0
121000,0
122000,1.0
123000,2.0
124000,0
125000,0
126000,2.0
127000,0
128000,0
129000,3.0
130000,3.0
131000,1.0
132000,1.0
133000,1.0
134000,3.0
135000,1.0
136000,2.0
137000,2.0
138000,1.0
139000,0
140000,1.0
141000,0
142000,1.0
143000,0
144000,1.0
145000,0
146000,0
147000,0
148000,0
149000,2.0
150000,0
151000,1.0
152000,1.0
153000,2.0
154000,1.0
155000,0
156000,1.0
157000,0
158000,0
159000,0
160000,1.0
161000,2.0
162000,1.0
163000,3.0
164000,1.0
165000,1.0
166000,1.0
167000,0
168000,0
169000,2.0
170000,1.0
171000,0
172000,2.0
173000,0
174000,3.0
175000,0
176000,2.0
177000,3.0
178000,0
179000,2.0
180000,0
181000,1.0
182000,2.0
183000,3.0
184000,0
185000,1.0
186000,0
187000,0
188000,0
189000,1.0
190000,1.0
191000,1.0
192000,1.0
193000,0
194000,0
195000,2.0
196000,1.0
197000,1.0
198000,2.0
199000,0
200000,2.0
201000,1.0
202000,2.0
203000,2.0
204000,3.0
205000,0
206000,0
207000,1.0
208000,0
209000,0
210000,1.0
211000,1.0
212000,2.0
213000,3.0
214000,1.0
215000,1.0
216000,0
217000,2.0
218000,0
219000,0
220000,0
221000,3.0
222000,2.0
223000,1.0
224000,0
225000,0
226000,0
227000,0
228000,1.0
229000,2.0
230000,1.0
231000,1.0
232000,0
233000,2.0
234000,1.0
235000,2.0
236000,0
237000,0
238000,1.0
239000,2.0
240000,3.0
241000,2.0
242000,1.0
243000,2.0
244000,2.0
245000,2.0
246000,0
247000,0
248000,0
249000,1.0
250000,2.0
251000,0
252000,1.0
253000,0
254000,1.0
255000,0
256000,0
257000,1.0
258000,1.0
259000,3.0
260000,2.0
261000,0
262000,2.0
263000,0
264000,0
265000,1.0
266000,2.0
267000,0
268000,0
269000,1.0
270000,1.0
271000,1.0
272000,0
273000,1.0
274000,1.0
275000,2.0
276000,1.0
277000,2.0
278000,1.0
279000,2.0
280000,0
281000,1.0
282000,1.0
283000,2.0
284000,1.0
285000,0
286000,1.0
287000,1.0
288000,5.0
289000,0
290000,3.0
291000,0
292000,1.0
293000,0
294000,0
295000,1.0
296000,2.0
297000,2.0
298000,0
299000,0
300000,0
