1000,3.0
2000,2.0
3000,1.0
4000,0
5000,3.0
6000,1.0
7000,0
8000,0
9000,2.0
10000,1.0
11000,0
12000,2.0
13000,2.0
14000,0
15000,1.0
16000,2.0
17000,0
18000,0
19000,0
20000,2.0
21000,2.0
22000,0
23000,4.0
24000,0
25000,1.0
26000,2.0
27000,3.0
28000,1.0
29000,0
30000,2.0
31000,2.0
32000,1.0
33000,0
34000,0
35000,2.0
36000,0
37000,0
38000,4.0
39000,3.0
40000,0
41000,1.0
42000,1.0
43000,0
44000,0
45000,1.0
46000,0
47000,0
48000,0
49000,0
50000,0
51000,1.0
52000,0
53000,1.0
54000,1.0
55000,3.0
56000,2.0
57000,1.0
58000,0
59000,0
60000,0
61000,3.0
62000,0
63000,2.0
64000,0
65000,2.0
66000,1.0
67000,0
68000,4.0
69000,2.0
70000,1.0
71000,2.0
72000,0
73000,0
74000,3.0
75000,0
76000,0
77000,2.0
78000,1.0
79000,0
80000,1.0
81000,2.0
82000,2.0
83000,0
84000,1.0
85000,0
86000,0
87000,1.0
88000,1.0
89000,1.0
90000,0
91000,0
92000,0
93000,2.0
94000,1.0
95000,1.0
96000,1.0
97000,0
98000,0
99000,0
100000,0
101000,2.0
102000,1.0
103000,2.0
104000,0
105000,1.0
106000,0
107000,0
108000,1.0
109000,2.0
110000,1.0
111000,2.0
112000,4.0
113000,0
114000,1.0
115000,1.0
116000,3.0
117000,0
118000,4.0
119000,1.0
120000,4.0
121000,1.0
122000,0
123000,2.0
124000,0
125000,1.0
126000,1.0
127000,1.0
128000,0
129000,0
130000,2.0
131000,0
132000,2.0
133000,0
134000,1.0
135000,2.0
136000,0
137000,2.0
138000,2.0
139000,1.0
140000,0
141000,1.0
142000,0
143000,0
144000,2.0
145000,1.0
146000,2.0
147000,1.0
148000,0
149000,1.0
150000,2.0
151000,0
152000,1.0
153000,1.0
154000,3.0
155000,0
156000,1.0
157000,0
158000,1.0
159000,0
160000,0
161000,0
162000,2.0
163000,3.0
164000,1.0
165000,0
166000,0
167000,1.0
168000,0
169000,1.0
170000,0
171000,1.0
172000,1.0
173000,2.0
174000,2.0
175000,1.0
176000,0
177000,2.0
178000,2.0
179000,1.0
180000,1.0
181000,1.0
182000,2.0
183000,0
184000,0
185000,1.0
186000,3.0
187000,1.0
188000,0
189000,1.0
190000,0
191000,0
192000,1.0
193000,2.0
194000,0
195000,2.0
196000,0
197000,1.0
198000,1.0
199000,1.0
200000,1.0
201000,2.0
202000,3.0
203000,1.0
204000,2.0
205000,0
206000,1.0
207000,1.0
208000,2.0
209000,0
210000,0
211000,1.0
212000,2.0
213000,3.0
214000,1.0
215000,2.0
216000,0
217000,0
218000,2.0
219000,1.0
220000,0
221000,2.0
222000,2.0
223000,0
224000,1.0
225000,0
226000,0
227000,1.0
228000,0
229000,1.0
230000,2.0
231000,0
232000,2.0
233000,0
234000,0
235000,2.0
236000,0
237000,0
238000,1.0
239000,1.0
240000,0
241000,2.0
242000,4.0
243000,0
244000,0
245000,1.0
246000,2.0
247000,0
248000,1.0
249000,2.0
250000,0
251000,4.0
252000,0
253000,1.0
254000,2.0
255000,0
256000,2.0
257000,1.0
258000,2.0
259000,1.0
260000,0
261000,1.0
262000,2.0
263000,2.0
264000,1.0
265000,0
266000,1.0
267000,1.0
268000,1.0
269000,0
270000,0
271000,0
272000,0
273000,2.0
274000,0
275000,0
276000,3.0
277000,1.0
278000,3.0
279000,1.0
280000,1.0
281000,2.0
282000,1.0
283000,0
284000,1.0
285000,0
286000,1.0
287000,1.0
288000,1.0
289000,1.0
290000,2.0
291000,0
292000,0
293000,2.0
294000,2.0
295000,1.0
296000,0
297000,2.0
298000,1.0
299000,2.0
300000,0
