1,0
2,0
3,0
4,1
5,1
6,0
7,0
8,1
9,1
10,1
11,1
12,0
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,2
23,1
24,1
25,2
26,1
27,1
28,2
29,1
30,1
31,1
32,1
33,2
34,2
35,1
36,2
37,1
38,2
39,1
40,1
41,4
42,1
43,3
44,1
45,1
46,1
47,1
48,2
49,5
50,5
51,6
52,3
53,4
54,1
55,2
56,1
57,2
58,2
59,2
60,5
61,6
62,3
63,5
64,3
65,1
66,4
67,4
68,8
69,1
70,9
71,6
72,6
73,8
74,6
75,2
76,5
77,8
78,10
79,8
80,2
81,10
82,3
83,2
84,4
85,4
86,3
87,26
88,1
89,1
90,1
91,2
92,11
93,4
94,3
95,7
96,4
97,16
98,9
99,1
100,9
101,3
102,18
103,1
104,4
105,3
106,1
107,10
108,10
109,3
110,24
111,14
112,17
113,5
114,2
115,30
116,6
117,7
118,6
119,4
120,2
121,8
122,1
123,7
124,2
125,1
126,7
127,4
128,6
129,3
130,3
131,1
132,13
133,8
134,7
135,1
136,2
137,16
138,3
139,2
140,4
141,3
142,2
143,2
144,2
145,26
146,25
147,2
148,5
149,1
150,21
151,37
152,13
153,32
154,8
155,11
156,9
157,13
158,10
159,16
160,19
161,17
162,2
163,14
164,34
165,21
166,24
167,2
168,25
169,12
170,6
171,13
172,8
173,5
174,5
175,5
176,12
177,31
178,11
179,22
180,4
181,13
182,2
183,4
184,11
185,1
186,4
187,12
188,4
189,15
190,2
191,9
192,22
193,3
194,25
195,1
196,30
197,10
198,11
199,2
200,10
201,11
202,16
203,7
204,11
205,19
206,5
207,4
208,2
209,7
210,7
211,9
212,35
213,4
214,5
215,14
216,2
217,29
218,9
219,8
220,16
221,3
222,5
223,13
224,1
225,31
226,15
227,18
228,5
229,18
230,18
231,8
232,13
233,11
234,8
235,4
236,3
237,15
238,2
239,25
240,3
241,9
242,3
243,4
244,14
245,9
246,2
247,4
248,4
249,6
250,6
251,6
252,34
253,11
254,12
255,28
256,16
257,6
258,10
259,15
260,12
261,12
262,11
263,3
264,44
265,6
266,9
267,8
268,7
269,12
270,5
271,44
272,3
273,44
274,21
275,1
276,4
277,18
278,13
279,3
280,2
281,22
282,66
283,18
284,10
285,8
286,5
287,19
288,2
289,15
290,11
291,2
292,86
293,6
294,16
295,24
296,15
297,29
298,28
299,26
300,95
301,48
302,27
303,7
304,38
305,4
306,4
307,14
308,7
309,8
310,16
311,1
312,15
313,24
314,27
315,10
316,59
317,14
318,8
319,12
320,1
321,14
322,9
323,8
324,30
325,34
326,14
327,10
328,13
329,10
330,25
331,7
332,31
333,24
334,4
335,5
336,27
337,18
338,26
339,18
340,10
341,20
342,39
343,4
344,51
345,40
346,2
347,5
348,51
349,16
350,5
351,10
352,18
353,16
354,2
355,66
356,11
357,10
358,3
359,45
360,13
361,14
362,16
363,2
364,16
365,52
366,33
367,15
368,26
369,1
370,1
371,34
372,4
373,15
374,2
375,11
376,17
377,27
378,2
379,36
380,39
381,46
382,52
383,14
384,29
385,41
386,24
387,14
388,15
389,9
390,65
391,1
392,9
393,12
394,45
395,14
396,66
397,10
398,28
399,16
400,75
401,20
402,24
403,86
404,11
405,4
406,30
407,14
408,2
409,58
410,1
411,23
412,4
413,13
414,12
415,2
416,48
417,79
418,11
419,28
420,2
421,79
422,22
423,8
424,8
425,6
426,36
427,19
428,89
429,35
430,37
431,35
432,64
433,4
434,3
435,65
436,45
437,10
438,7
439,98
440,42
441,94
442,17
443,61
444,10
445,26
446,27
447,23
448,11
449,21
450,2
451,15
452,5
453,69
454,31
455,46
456,2
457,40
458,46
459,3
460,19
461,2
462,78
463,2
464,15
465,16
466,51
467,21
468,6
469,63
470,86
471,23
472,9
473,36
474,29
475,42
476,7
477,26
478,17
479,21
480,2
481,5
482,8
483,46
484,87
485,30
486,35
487,93
488,33
489,39
490,25
491,39
492,30
493,48
494,40
495,12
496,20
497,54
498,14
499,20
500,24
501,2
502,16
503,17
504,2
505,104
506,27
507,18
508,68
509,102
510,20
511,10
512,60
513,1
514,98
515,46
516,8
517,7
518,25
519,52
520,27
521,74
522,8
523,12
524,14
525,24
526,8
527,71
528,64
529,41
530,5
531,1
532,2
533,4
534,66
535,102
536,50
537,111
538,81
539,1
540,33
541,88
542,14
543,164
544,70
545,59
546,12
547,7
548,69
549,30
550,43
551,6
552,114
553,29
554,21
555,26
556,141
557,5
558,15
559,9
560,19
561,8
562,36
563,55
564,11
565,13
566,36
567,11
568,49
569,1
570,48
571,16
572,22
573,16
574,16
575,22
576,32
577,98
578,17
579,22
580,107
581,67
582,54
583,2
584,71
585,55
586,46
587,147
588,13
589,21
590,1
591,19
592,41
593,91
594,75
595,23
596,23
597,79
598,21
599,35
600,13
